"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","taxon","change","comparison","gene","negative_log10_pvalue","negative_log10_pvalue_for_plot"
303.269786469546,-0.0462461970854524,0.0631630599781115,-0.732171574674795,0.464063851719593,0.551075823917017,"Nocardioides","Stable","Tailing vs Control","Nocardioides",0.333422259657101,0.333422259657101
1983.14502643149,1.93860873611411,0.0717244553942332,27.0285598609087,6.82523157388541e-161,1.8525628557689e-160,"Paenibacillus","Up","Tailing vs Control","Paenibacillus",160.165882608821,80
556.601753400044,-0.072804522905345,0.0563416058020702,-1.29219822312324,0.196288506896258,0.339043784638991,"Pedobacter","Stable","Tailing vs Control","Pedobacter",0.7071051285083,0.7071051285083
1109.34609628203,0.21624984964753,0.0480408638450538,4.5013730466005,6.75158874212639e-06,1.71040248133868e-05,"Pseudomonas","Stable","Tailing vs Control","Pseudomonas",5.17059401965029,5.17059401965029
285.226616322314,-0.062233136144059,0.0825331220827217,-0.754038313026419,0.450826216409295,0.551075823917017,"Pyrinomonas","Stable","Tailing vs Control","Pyrinomonas",0.345990836834366,0.345990836834366
202.970174113887,-0.0700201664745367,0.0682002025283336,-1.02668560911453,0.304568527790768,0.428652002075895,"Segetibacter","Stable","Tailing vs Control","Segetibacter",0.516314975960489,0.516314975960489
3349.09428135779,-2.47642599022293,0.0636311121401885,-38.918477250044,0,0,"Solirubrobacter","Down","Tailing vs Control","Solirubrobacter",307.652655568589,80
3036.61842751716,2.11685966681325,0.0434093719295021,48.7650378874655,0,0,"Sphingomonas","Up","Tailing vs Control","Sphingomonas",307.652655568589,80
719.830722657792,-0.0643028249461333,0.0578762100618387,-1.11104070009816,0.266550830828737,0.396543209009067,"Streptomyces","Stable","Tailing vs Control","Streptomyces",0.574219959457631,0.574219959457631
638.983906829244,0.0525160666693287,0.0548738470083401,0.957032712894121,0.338550743825055,0.459461723762574,"Terriglobus","Stable","Tailing vs Control","Terriglobus",0.47037622768324,0.47037622768324
1782.54972985245,-0.0106268850327347,0.0404970900654526,-0.262411077328252,0.793004533364705,0.814437088320508,"Terrimonas","Stable","Tailing vs Control","Terrimonas",0.100724329946396,0.100724329946396
1026.12122990264,0.0290025777831129,0.0508403148282729,0.570464165713314,0.56836291998943,0.654478513927222,"Thermomicrobium","Stable","Tailing vs Control","Thermomicrobium",0.245374263202818,0.245374263202818
3019.01450607732,-2.49497110439838,0.0431004883141438,-57.8873048076263,0,0,"Vicinamibacter","Down","Tailing vs Control","Vicinamibacter",307.652655568589,80
3967.26715485252,2.61996677965792,0.0760194619428521,34.4644215138946,2.73844439505476e-260,8.00468361631391e-260,"Acidipila","Up","Mining vs Control","Acidipila",259.562496073127,80
553.532348320755,-0.44004207842674,0.0543102434084218,-8.1023772093517,5.38955297304007e-16,9.30922786252375e-16,"Acidithiobacillus","Stable","Mining vs Control","Acidithiobacillus",15.2684472551088,15.2684472551088
3114.16054388584,2.57566606582541,0.0511170513027674,50.3876103997017,0,0,"Acidocella","Up","Mining vs Control","Acidocella",307.652655568589,80
199.199943082703,-0.158426540896368,0.108064793848809,-1.46603287947802,0.142639329680769,0.159420427290271,"Anaerolinea","Stable","Mining vs Control","Anaerolinea",0.84576071075129,0.84576071075129
1948.28806513715,0.142692937922417,0.0427809273860628,3.33543348966538,0.000851665239188513,0.00115583139604155,"Anaerostipes","Stable","Mining vs Control","Anaerostipes",3.06973107817035,3.06973107817035
1255.16643443993,0.707981082867213,0.0483242957441408,14.6506239142255,1.33484310513212e-48,3.17025237468878e-48,"Arthrobacter","Stable","Mining vs Control","Arthrobacter",47.8745697774302,47.8745697774302
1088.94188261201,-2.5134905192274,0.0670329487447285,-37.4963442052825,1.05650298786328e-307,3.6497375944368e-307,"Bacillus","Down","Mining vs Control","Bacillus",306.976129270395,80
1989.02136915863,0.104061372321889,0.0453827502529323,2.29297192748176,0.0218496212008917,0.0276761868544628,"Blastocatella","Stable","Mining vs Control","Blastocatella",1.6605560878372,1.6605560878372
2311.25414103473,-2.53631808275422,0.0576435023827606,-44.0000690088664,0,0,"Bradyrhizobium","Down","Mining vs Control","Bradyrhizobium",307.652655568589,80
3221.16299361818,-2.57087277857712,0.0570407267542422,-45.0708278955426,0,0,"Caldilinea","Down","Mining vs Control","Caldilinea",307.652655568589,80
1222.63286590599,0.788466021083533,0.0443832648656818,17.764939633659,1.32082205459672e-70,3.58508843390539e-70,"Clostridium","Stable","Mining vs Control","Clostridium",69.8791556879966,69.8791556879966
1240.17742207521,0.747939608745982,0.0540142014531515,13.8470918503664,1.32467483727796e-43,2.9610378715625e-43,"Cupriavidus","Stable","Mining vs Control","Cupriavidus",42.8778907132037,42.8778907132037
1069.16978478898,0.79558369789243,0.0620458767002961,12.82250715443,1.22668810368607e-37,2.45337620737215e-37,"Cytophaga","Stable","Mining vs Control","Cytophaga",36.9112658464555,36.9112658464555
816.145203523139,-0.417096563339171,0.0579941101532547,-7.19205040368678,6.38254574849942e-13,1.05450755844773e-12,"Desulfobacter","Stable","Mining vs Control","Desulfobacter",12.1950060635978,12.1950060635978
1243.89824842213,-0.386643478216701,0.0448783712626458,-8.6153634220349,6.97200879756891e-18,1.26160159194104e-17,"Flavobacterium","Stable","Mining vs Control","Flavobacterium",17.156642073551,17.156642073551
1977.31686583033,0.0996274106892142,0.0388127804855466,2.56687125845865,0.010262070506795,0.0134468510089038,"Frankia","Stable","Mining vs Control","Frankia",1.98876500579768,1.98876500579768
1144.48723984332,-0.322798597961558,0.0545586697147188,-5.91654084766795,3.28782848543843e-09,5.20572843527751e-09,"Gaiella","Stable","Mining vs Control","Gaiella",8.48309084617168,8.48309084617168
1208.7739611878,0.732823743886147,0.0541986088346416,13.5210803310832,1.17438406444454e-41,2.4792552471607e-41,"Gemmatimonas","Stable","Mining vs Control","Gemmatimonas",40.9301898504549,40.9301898504549
812.292419888025,-0.319683653284138,0.0673874049808377,-4.7439674131248,2.09572576569552e-06,3.18550316385719e-06,"Ktedonobacter","Stable","Mining vs Control","Ktedonobacter",5.67866554718311,5.67866554718311
2493.24903252913,2.56815055648547,0.0564125316261602,45.5244691641269,0,0,"Lactobacillus","Up","Mining vs Control","Lactobacillus",307.652655568589,80
1120.1205732393,-0.00425283888777395,0.0458798190725368,-0.0926951974472728,0.926145712467125,0.951176677668939,"Longimicrobium","Stable","Mining vs Control","Longimicrobium",0.0333206794714125,0.0333206794714125
298.166637113949,0.0394756881474368,0.0590723264410651,0.668260258664785,0.503967476595155,0.53196566973933,"Lysobacter","Stable","Mining vs Control","Lysobacter",0.297597489727124,0.297597489727124
3681.46953264112,-2.5546818949224,0.058149466907036,-43.9330234790732,0,0,"Methylomirabilis","Down","Mining vs Control","Methylomirabilis",307.652655568589,80
2294.09282778424,-2.65910645329705,0.0594759196961461,-44.7089589683025,0,0,"Nitrosomonas","Down","Mining vs Control","Nitrosomonas",307.652655568589,80
286.666817238305,-0.0954082512023709,0.0599856750858791,-1.59051725375731,0.111718259627497,0.132665433307653,"Nitrospira","Stable","Mining vs Control","Nitrospira",0.951875838456726,0.951875838456726
312.453257236896,0.0477309485205269,0.0581659758560547,0.820599118609276,0.411874649900638,0.447178191320692,"Nocardioides","Stable","Mining vs Control","Nocardioides",0.385234937218299,0.385234937218299
689.414611580912,-0.549034182793739,0.0612493660285766,-8.96391617404792,3.1334721111327e-19,5.95359701115213e-19,"Paenibacillus","Stable","Mining vs Control","Paenibacillus",18.5039741663015,18.5039741663015
1854.50016180901,2.46373661437055,0.0541552944485443,45.4939196519645,0,0,"Pedobacter","Up","Mining vs Control","Pedobacter",307.652655568589,80
1096.800431857,0.19229751160685,0.0486582963909752,3.9519984436306,7.75012448417243e-05,0.000109075826073538,"Pseudomonas","Stable","Mining vs Control","Pseudomonas",4.11069132170595,4.11069132170595
281.284561016628,-0.0935304803061973,0.0611622805634486,-1.5292183261409,0.126210328928793,0.145333106039216,"Pyrinomonas","Stable","Mining vs Control","Pyrinomonas",0.898905101405537,0.898905101405537
197.929649513678,-0.140293606315229,0.0692875918502132,-2.02480130379647,0.0428877711546579,0.0525721065766774,"Segetibacter","Stable","Mining vs Control","Segetibacter",1.36766652313339,1.36766652313339
3340.60109841229,-2.4861439272689,0.0674077658769964,-36.8821588273011,8.92882453973058e-298,2.82746110424802e-297,"Solirubrobacter","Down","Mining vs Control","Solirubrobacter",297.049205711269,80
1034.05496600666,-0.284134660264466,0.0615847948000026,-4.61371449214367,3.95535669963334e-06,5.78090594561796e-06,"Sphingomonas","Stable","Mining vs Control","Sphingomonas",5.40281434511267,5.40281434511267
2521.14449736958,2.55336920978202,0.0664210373941151,38.4421760026327,2.96439387504748e-323,1.13635098543487e-322,"Streptomyces","Up","Mining vs Control","Streptomyces",307.652655568589,80
847.105226666268,0.771560141945252,0.0522350245372661,14.770934804382,2.25562552299491e-49,5.71425132492043e-49,"Terriglobus","Stable","Mining vs Control","Terriglobus",48.6467329998998,48.6467329998998
1784.82670676521,-0.000209319605875924,0.0412199054800912,-0.0050781195016816,0.99594826426559,0.99594826426559,"Terrimonas","Stable","Mining vs Control","Terrimonas",0.00176322094130059,0.00176322094130059
3465.26328912853,2.54509088950473,0.0525944157931096,48.3908957087069,0,0,"Thermomicrobium","Up","Mining vs Control","Thermomicrobium",307.652655568589,80
3015.91544605672,-2.48317029455564,0.0499864725724459,-49.6768458897905,0,0,"Vicinamibacter","Down","Mining vs Control","Vicinamibacter",307.652655568589,80
1455.48747205817,0.649235974887821,0.0586156605009124,11.0761521637671,1.63760057647623e-28,3.45715677256094e-28,"Acidipila","Stable","Smelting vs Control","Acidipila",27.785792017463,27.785792017463
586.738193130284,-0.315848680988248,0.0558415281098287,-5.656161134542,1.54796149074242e-08,2.26240525570046e-08,"Acidithiobacillus","Stable","Smelting vs Control","Acidithiobacillus",7.81023984763639,7.81023984763639
1202.78769412617,0.707580862946429,0.0455826144746409,15.5230425262263,2.42285286491996e-54,6.57631491906845e-54,"Acidocella","Stable","Smelting vs Control","Acidocella",53.6156729589098,53.6156729589098
208.199200697682,-0.0864936644772878,0.073088999258343,-1.18340195316622,0.236649883614353,0.243045826414741,"Anaerolinea","Stable","Smelting vs Control","Anaerolinea",0.625893704784225,0.625893704784225
2066.77331561991,0.245963962000748,0.0483106108847572,5.09130308013459,3.55611070169013e-07,5.00489654311944e-07,"Anaerostipes","Stable","Smelting vs Control","Anaerostipes",6.44902472790856,6.44902472790856
3676.53592312168,2.71307758392509,0.0480082973820076,56.5126807630109,0,0,"Arthrobacter","Up","Smelting vs Control","Arthrobacter",307.652655568589,80
1100.27970695016,-2.61630798014349,0.0598369059783058,-43.7239850117259,0,0,"Bacillus","Down","Smelting vs Control","Bacillus",307.652655568589,80
2127.43990417828,0.230965909490186,0.0484414632742909,4.76793832965746,1.86120733868202e-06,2.52592424535417e-06,"Blastocatella","Stable","Smelting vs Control","Blastocatella",5.73020524372591,5.73020524372591
2325.69711750708,-2.68879260734214,0.0529105938636317,-50.8176607178527,0,0,"Bradyrhizobium","Down","Smelting vs Control","Bradyrhizobium",307.652655568589,80
3289.5762495001,-2.56713696786117,0.0585886678221822,-43.8162713590362,0,0,"Caldilinea","Down","Smelting vs Control","Caldilinea",307.652655568589,80
3538.93326472987,2.75091021576459,0.048824373067571,56.3429705888377,0,0,"Clostridium","Up","Smelting vs Control","Clostridium",307.652655568589,80
3555.14991337674,2.7057420853756,0.0450623276143205,60.0444368638369,0,0,"Cupriavidus","Up","Smelting vs Control","Cupriavidus",307.652655568589,80
3032.92642092227,2.72283404600559,0.0530526507923737,51.3232422006893,0,0,"Cytophaga","Up","Smelting vs Control","Cytophaga",307.652655568589,80
824.88209075443,-0.450482815717933,0.0576750457208598,-7.81070582758122,5.6868606090013e-15,1.02905096734309e-14,"Desulfobacter","Stable","Smelting vs Control","Desulfobacter",14.2451274166368,14.2451274166368
1276.62209116257,-0.36952504402067,0.0483646295906861,-7.64039851329351,2.16550428718369e-14,3.74041649604455e-14,"Flavobacterium","Stable","Smelting vs Control","Flavobacterium",13.6644409521335,13.6644409521335
2004.61703963623,0.0797272577843239,0.0432656670411497,1.84273728424193,0.0653673775300894,0.0776237608169812,"Frankia","Stable","Smelting vs Control","Frankia",1.18463893811894,1.18463893811894
1142.02935841883,-0.398114131946089,0.0464882651787514,-8.56375539967573,1.09249481285105e-17,2.07574014441699e-17,"Gaiella","Stable","Smelting vs Control","Gaiella",16.9615806163763,16.9615806163763
3619.35282950547,2.76686592065755,0.0488307583916985,56.6623581485872,0,0,"Gemmatimonas","Up","Smelting vs Control","Gemmatimonas",307.652655568589,80
836.16507859267,-0.293526684687389,0.0498195550919239,-5.89179658762091,3.82019252089481e-09,5.80669263176011e-09,"Ktedonobacter","Stable","Smelting vs Control","Ktedonobacter",8.41791475000572,8.41791475000572
965.56379187523,0.70368496973185,0.0546273926260975,12.8815404855269,5.71826788664698e-38,1.35808862307866e-37,"Lactobacillus","Stable","Smelting vs Control","Lactobacillus",37.2427355028837,37.2427355028837
1187.82771501492,0.103507235323487,0.0570945790382448,1.81290828423751,0.0698459683055408,0.0804286907760773,"Longimicrobium","Stable","Smelting vs Control","Longimicrobium",1.15585865745517,1.15585865745517
295.496618486534,-0.0480826127123219,0.0680300484723275,-0.706784925074401,0.479700144117757,0.479700144117757,"Lysobacter","Stable","Smelting vs Control","Lysobacter",0.319030151057686,0.319030151057686
3741.20475621641,-2.60277594061684,0.0524526562320799,-49.6214324990654,0,0,"Methylomirabilis","Down","Smelting vs Control","Methylomirabilis",307.652655568589,80
2363.11001642565,-2.56774864996024,0.0551447174283555,-46.5638191599454,0,0,"Nitrosomonas","Down","Smelting vs Control","Nitrosomonas",307.652655568589,80
290.828041625512,-0.113383870404381,0.0637844745315171,-1.77760922602499,0.0754680574658477,0.0843466524618298,"Nitrospira","Stable","Smelting vs Control","Nitrospira",1.12223682852617,1.12223682852617
300.422145739081,-0.127919220769911,0.0644863870798316,-1.98366239081671,0.047293488861039,0.0579726637651446,"Nocardioides","Stable","Smelting vs Control","Nocardioides",1.32519864671184,1.32519864671184
737.690189590104,-0.388701381288442,0.0612019325108871,-6.351129210165,2.13740078392418e-10,3.53135781691821e-10,"Paenibacillus","Stable","Smelting vs Control","Paenibacillus",9.67011403566145,9.67011403566145
737.792234471449,0.621889455028393,0.0599724276244485,10.3695894874009,3.4098643362916e-25,6.81972867258319e-25,"Pedobacter","Stable","Smelting vs Control","Pedobacter",24.4672628993571,24.4672628993571
1136.5329599896,0.231273385099467,0.0499808526358558,4.62723969085621,3.70571553618873e-06,4.85576518535075e-06,"Pseudomonas","Stable","Smelting vs Control","Pseudomonas",5.43112792171576,5.43112792171576
288.879174956736,-0.0771694613607517,0.0644972539783858,-1.1964766963042,0.231510587248472,0.243045826414741,"Pyrinomonas","Stable","Smelting vs Control","Pyrinomonas",0.635429143400011,0.635429143400011
204.545378848677,-0.10297138920374,0.071884120402114,-1.43246364604208,0.152011175031435,0.165040704319844,"Segetibacter","Stable","Smelting vs Control","Segetibacter",0.818124483923051,0.818124483923051
3378.48809846825,-2.57815187324722,0.0610446805531594,-42.2338498602199,0,0,"Solirubrobacter","Down","Smelting vs Control","Solirubrobacter",307.652655568589,80
1034.81612959445,-0.349393860798746,0.0587492072530418,-5.94720979457397,2.72751741132683e-09,4.31856923460081e-09,"Sphingomonas","Stable","Smelting vs Control","Sphingomonas",8.56423246837701,8.56423246837701
956.661788441319,0.635393898847415,0.054325005370597,11.6961589697572,1.33354096595521e-31,2.98085627684107e-31,"Streptomyces","Stable","Smelting vs Control","Streptomyces",30.8749936383805,30.8749936383805
2574.32562146146,2.81892479819174,0.0522808391875441,53.9188896352555,0,0,"Terriglobus","Up","Smelting vs Control","Terriglobus",307.652655568589,80
1929.12533360631,0.159165709228278,0.0436641112528222,3.64522956408486,0.000267153219078288,0.000338394077499164,"Terrimonas","Stable","Smelting vs Control","Terrimonas",3.57323958839287,3.57323958839287
1339.34681226923,0.667082906712467,0.0490441137803679,13.6016915240804,3.91278019568139e-42,9.91237649572618e-42,"Thermomicrobium","Stable","Smelting vs Control","Thermomicrobium",41.4075145483385,41.4075145483385
3038.82154882041,-2.61523420753875,0.0534562918573037,-48.9228511120798,0,0,"Vicinamibacter","Down","Smelting vs Control","Vicinamibacter",307.652655568589,80
